"";"Date";"Company";"Stock";"Assets.to.Market.Cap";"BV.Equity.to.Market.Cap";"Debt.to.Equity";"Net.Income";"Oil";"Gas";"Market";"EURUSD"
"30";2008-09-30;1;-0,118801770112334;0,112906748266126;0,162958138956883;0,0611634262917245;0,269691780821918;-0,281142857142857;-0,442971616865124;-0,0439955559510521;-0,105553792446842
"29";2008-12-31;1;0,0279423126448622;-0,114809241235244;-0,0671046083675381;-0,0210924626182485;-0,472690492245448;-0,556836248012719;-0,244151653670341;-0,191165330035224;-0,00858643201816633
"28";2009-03-31;1;-0,146937241638482;0,166159969908367;0,132807494509795;0,0304375475391847;-0,418158567774936;0,113452914798206;-0,328352899324084;-0,133023942646122;-0,0516069000071577
"27";2009-06-30;1;0,0265785609397945;-0,00124468069222644;-0,0128898017772301;0,00964447348677373;-0,131868131868132;0,407370116794201;0,015625;0,11014440945627;0,0590943396226415
"26";2009-09-30;1;-0,0185953368616793;0,0529458620039812;0,0404475967308465;0,026679451069695;0,19746835443038;0,0103019029904135;0,26232073011734;0,149790458150823;0,043255184208651
"25";2009-12-31;1;-0,0061215566243988;0,028112400760726;0,0400424755045685;-0,0282859177455318;0,27906976744186;0,12392012462824;0,151001859120016;0,0736974222324726;-0,0217896174863388
"24";2010-03-31;1;-0,0177445373221879;0,0657276803128438;0,0445360334120421;-0,0351522141329681;0,0413223140495868;0,0554435483870968;-0,305635319454415;0,0410987672671305;-0,056630123594721
"23";2010-06-30;1;-0,147954613317408;0,298376629412794;0,337755440108237;0,750112062954478;0,2;-0,0970630372492838;0,193073145515637;-0,0997187893480757;-0,0941524796447076
"22";2010-09-30;1;0,0827054494480462;-0,0388144996049333;-0,0338417903131719;-0,135754686777418;-0,0277777777777778;0,0573846357265636;-0,161178509532062;0,103747485681429;0,114070926621997
"21";2010-12-31;1;0,183363003722285;-0,136910126270396;-0,132272844602175;-0,190468742282299;0,258503401360544;0,142678504439165;0,137654958677686;0,0731791194886936;-0,0183365116620214
"20";2011-03-31;1;0,150574398249453;-0,0720832928021611;-0,0936003366526393;0,0248431414421834;0,151351351351351;0,167870431166557;-0,0036322360953462;0,0641087764121991;0,0578302450687387
"19";2011-06-30;1;-0,032687507428979;0,0692671416375345;0,0760168661575673;0,0109347092677119;0,0028169014084507;-0,105884557721139;-0,00341763499658249;0,00767955141874056;0,0242972171210623
"18";2011-09-30;1;-0,107520275251905;0,126231101278982;0,139251722763993;0,014251781472684;-0,0327715355805243;-0,169985328023475;-0,161865569272977;-0,120905340114738;-0,0768859467659633
"17";2011-12-30;1;0,167010877048052;-0,111427524956572;-0,140281912679917;0,025451448700331;-0,0900290416263311;0,247853535353535;-0,184669939989089;0,119502848796615;-0,0318219167849406
"16";2012-03-30;1;0,0232420953279849;0,0315482128732222;0,0101692651470667;-0,100081159639123;0,00531914893617021;0,0423960335930385;-0,288725326196052;0,0813975949371234;0,0294730344880796
"15";2012-06-29;1;-0,0133748414620087;-0,0193983596762446;0,0509291808333683;-0,0273387934017764;0,683597883597884;-0,175305765870705;0,328316086547507;-0,0251248104002108;-0,0506632691298809
"14";2012-09-28;1;0,0687156713801567;-0,0366593505588947;-0,027952666959773;-0,222830774538554;-0,398491514770585;0,0850988700564972;0,175637393767705;0,0432481450051979;0,0152364411462857
"13";2012-12-31;1;-0,0535811919081466;0,0655362197599263;0,065677902691012;-0,0640780200876755;0,0397074190177638;-0,00401345048269882;0,0093373493975904;-0,0247813335139274;0,0258942457231725
"12";2013-03-28;1;0,0411322934719815;-0,0103814174602579;-0,0193808595197183;0,148625213073445;-0,0452261306532663;0,0589196253539535;0,200835571471203;0,112514060441967;-0,0283483665580231
"11";2013-06-28;1;0,00266341138608362;0,0131730546736044;-0,00135344971429625;0,455776080111495;-0,277894736842105;-0,00689087730124449;-0,114065606361829;0,0227087211750971;0,0148997581714642
"10";2013-09-30;1;-0,0477033757609296;0,0764493591540327;0,0820105910184347;0,0756309225164212;0,147230320699708;0,0597555923777961;-0,00140252454417949;0,0147602886730697;0,039738662567256
"9";2013-12-31;1;0,176197117619712;-0,144997957017374;-0,118635950460745;0,0364009460784718;0,0609911054637865;-0,0382097136714551;0,188202247191011;0,095639230730082;0,0159680638722555
"8";2014-03-31;1;-0,0347826086956521;0,0647021214458763;0,0598126105775377;-0,0710162213740458;0,0898203592814371;0,03210729526519;0,0333333333333333;-0,00717876821989472;0,00189187222586039
"7";2014-06-30;1;0,0307125307125307;-0,00783597663748155;0,00478577448651963;-0,00974073218122208;-0,0351648351648352;0,0373104941917701;0,0205902539464653;0,0224175247270875;-0,00559227249618712
"6";2014-09-30;1;-0,0658522050059596;0,0605739522006325;0,0744330397131538;0,00656922318935775;-0,0808656036446469;-0,134858119009206;-0,0762160950459538;0,0128546468092189;-0,0774905054046159
"5";2014-12-31;1;-0,0170122275385433;0,0160307229657977;-0,00963556289543643;0,381121673493573;-0,185873605947955;-0,41564282580079;-0,298956563940791;0,0457768337548186;-0,0421977673976723
"4";2015-03-31;1;-0,0805840995132504;0,0724245784458572;0,0710126670842583;0,148284245148694;-0,248097412480974;-0,106438896189225;-0,0861889927310487;-0,0026342263145463;-0,112993883286494
"3";2015-06-30;1;-0,0211764705882353;0,0404057194560068;0,0335365428312388;0,0236622951884862;-0,151821862348178;0,24936974789916;0,0727272727272726;-0,00881013404499973;0,0387661914080702
"2";2015-09-30;1;-0,106370192307692;0,0961952952793491;0,107127680359962;0,0263313797262128;0,0119331742243437;-0,241802589540945;-0,108757062146893;-0,0757574983640293;0,00269130707813752
"1";2015-12-31;1;0,0484196368527237;-0,0555261131873683;-0,044733605708954;0,1276864402412;-0,344339622641509;-0,178531825238412;-0,0740887480190174;0,0700246243406386;-0,0281828755480002
"157";1996-09-30;2;-0,0988574721043312;0,149592286412926;0,128862297572558;0,0430569773098332;0,233252854278348;0,165391969407266;-0,23943661971831;0,0402396624353184;-0,00039035053478019
"156";1996-12-31;2;0,185649566851466;-0,125200283915464;-0,134760028729599;-0,0327436190765522;0,698841955071839;0,063166529942576;0,245257452574526;0,0962401566771391;-0,00687285223367691
"155";1997-03-31;2;-0,0462592728994581;0,0667013897647983;0,0816910587786819;-0,0225328681006433;0,0327942497753819;-0,212577160493827;-0,301414581066377;0,0209684473020629;-0,0835168291915697
"154";1997-06-30;2;-0,029850643350664;0,0612814406518748;0,0440083544552051;0,0718241267211406;-0,513096431340659;-0,0298873101420872;0,110591900311526;0,165462894188019;-0,0342371717865111
"153";1997-09-30;2;0,319226969358817;-0,21639302346826;-0,229959708651313;-0,0481255555178217;0,195719723452187;0,0696969696969696;0,440860215053763;0,0355098992674112;-0,0132385606397156
"152";1997-12-31;2;-0,182213937049449;0,316427909321146;0,268273743120555;0,0804257188095523;0,477602728601592;-0,1671388101983;-0,265412070084361;-0,00465812907082851;-0,0177381595533946
"151";1998-03-31;2;0,0481269682315893;-0,0964400542718612;-0,00785347599607569;-0,157974744081712;-0,618448821667253;-0,115079365079365;0,113957597173145;0,1127381060767;-0,0293335777798149
"150";1998-06-30;2;-0,142855346939802;0,176773921867177;0,165665592003951;0,0298914770614286;-0,467849734961973;-0,0916079436258808;-0,02101506740682;0,0172969840223643;0,0247426574747379
"149";1998-09-30;2;-0,148814936493503;0,175455792307273;0,2249508204291;-0,123027289355405;-0,653421394543092;0,138222849083216;-0,0145808019441069;-0,123926358437937;0,0787945811445951
"148";1998-12-31;2;-0,0559398988550112;0,0212465973342;-0,0276597860263917;0,129085290259985;-50,7282099343955;-0,253407682775713;-0,200575421290588;0,170709533293721;0,0025627883136852
"147";1999-03-31;2;0,0296318604099363;-0,00610165306541036;-0,0326581605609002;0,142563698617421;-0,986380198517402;0,390871369294606;0,0349614395886889;0,0658644677354181;-0,0829925017041581
"146";1999-06-30;2;0,49639707511633;-0,313193792276495;-0,198311960123596;-0,279028092919609;-16,1143911439114;0,150954653937947;0,189269746646796;0,121053610404898;-0,0381899275227654
"145";1999-09-30;2;0,107373645835184;-0,0926421504276667;-0,0776509310834147;-0,0923947951763783;1,22100830078125;0,270606531881804;0,146198830409357;-0,0577760438837242;0,032170804753164
"144";1999-12-31;2;-0,144716221203579;0,306633384267008;0,217307018152471;0,25301437748981;0,339374536260958;0,0444716442268462;-0,151239067055394;0,112234157818159;-0,0582178959191314
"143";2000-03-31;2;0,346866537838565;-0,226683128098977;-0,232066059177458;0,00525871013678305;0,193142997835387;0,0507812499999999;0,264491197939029;-0,0500290507535801;-0,0503875968992248
"142";2000-06-30;2;0,182162623973849;-0,0838129041366271;-0,113686338192431;0,081572936879191;0,249630279268125;0,20817843866171;0,519864176570458;-0,0434016698513908;-0,00313971742543171
"141";2000-09-29;2;0,00531029065200305;-0,00151628337451313;0,110267921740488;-0,269126615040907;0,418620172426843;-0,0510769230769231;0,158623771224307;0,019431656122283;-0,0731758530183727
"140";2000-12-29;2;0,184991717196975;-0,0656694552125945;-0,0952200083792487;0,0524174442176216;0,247072917576075;-0,130998702983139;0,884882375626687;0,0127622778126209;0,0678522881739918
"139";2001-03-30;2;-0,17773432992308;0,419203341545237;0,287781001493235;0,153633015348576;0,097550161598326;-0,0190298507462687;-0,485933503836317;-0,0841830562212323;-0,0700116686114352
"138";2001-06-29;2;-0,119076641779674;0,1530825377664;0,225925065594687;-0,108282189236338;-0,270927459505813;-0,00152149106123998;-0,383880597014925;0,0631272282609795;-0,0315957568153303
"137";2001-09-28;2;-0,152710323764093;0,196949274663463;0,319514263763002;-0,214015522344838;-0,237731172081946;-0,107428571428571;-0,275193798449612;-0,157567794028032;0,0734982332155477
"136";2001-12-31;2;0,276002299258113;-0,227875495522595;-0,213086368111367;-0,0331088535201184;-0,49870244145046;-0,15322236448997;0,145276292335116;0,132685169696504;-0,0240289664252798
"135";2002-03-28;2;0,140335292433607;-0,122034407579336;-0,112525256682002;0,000664673368248598;0,0261002289493767;0,326108870967742;0,277431906614786;0,0381619518036223;-0,0200112422709386
"134";2002-06-28;2;0,0105480013438826;-0,0331256356608451;-0,0142735782051399;-0,0713259539408207;0,813640420468068;0,0209045990117826;-0,0115747791653974;-0,111561581477786;0,137432602959734
"133";2002-09-30;2;0,0342730002849689;-0,0255405350676392;-0,0230190993413277;-0,0303595808229772;0,00148998701387458;0,133655994043187;0,275192604006163;-0,178652336946056;-0,0049420070600101
"132";2002-12-31;2;-0,041378335894311;0,0155793129689121;0,0241135652737147;-0,0324250163987209;0,23402353133872;0,0246305418719212;0,157322377960367;0,098749593318168;0,0634502331238596
"131";2003-03-31;2;0,137515153971722;-0,00705256320061356;0,00565584427049739;-0,226644913284463;0,874410321924134;-0,00512820512820513;0,0565880141992065;-0,0418982860663922;0,0403164315669081
"130";2003-06-30;2;0,0537738905085844;0,0370725412440825;-0,012858217817967;0,16083383906983;-0,278961080344261;-0,0273840206185566;0,0693675889328063;0,124286016368603;0,0546953733394412
"129";2003-09-30;2;0,0657854288349216;-0,035387353421641;-0,0916319070233906;0,104382943999557;0,133316419852607;-0,0327923153362041;-0,107373868046572;0,0322321444470164;0,0125955524669909
"128";2003-12-31;2;0,169599077011826;-0,134404535012236;-0,114738193686884;-0,107836924641391;-0,0554121338383384;0,113698630136986;0,281366459627329;0,127099986415182;0,0804666723856911
"127";2004-03-31;2;0,0646115906288534;-0,0349069066834939;-0,0140792506332353;-0,104585383930802;0,323801478514147;0,0996309963099629;-0,0413637098077234;-0,00920420282535158;-0,0221516474791584
"126";2004-06-30;2;0,00880240908037979;0,0248318283057429;0,0467360438038441;-0,0551664241998596;0,107416444091533;0,0360738255033557;0,037417832462498;0,00750938915010078;-0,00941864241636899
"125";2004-09-30;2;0,150631458094145;-0,0422487838861875;-0,0847467800348135;0,183056854344962;0,12241412576983;0,339811066126856;0,103980503655565;-0,0340386834146584;0,019344262295082
"124";2004-12-31;2;0,00917980443025346;0,0473562423780589;0,0565307418174442;-0,115075747588447;0,181086009640513;-0,124697824335213;-0,0950699043414275;0,0697144024912031;0,0899002894821485
"123";2005-03-31;2;0,210796915167095;-0,135826058656477;-0,133799627726486;-0,0694735440763011;0,102384211727127;0,275028768699655;0,24459261668564;-0,0258972216477588;-0,0435295853622546
"122";2005-06-30;2;0,0550383798791442;-0,0177851615418874;0,00875055968161073;-0,0818410663251229;0,0491486806914751;0,0198555956678701;-0,0878087024696197;-0,0217817238779257;-0,0660290033940141
"121";2005-09-30;2;0,164396284829721;-0,0929400091625378;-0,0942091758378162;-0,16270873292944;0,168299236433515;0,172389380530973;0,994126915914625;0,028586944779401;-0,0067723818962671
"120";2005-12-30;2;-0,0890720553044403;0,182046146983198;0,188419452805142;-0,0785117375468571;0,147347506168167;-0,0785024154589371;-0,193664248258027;0,0140793096596553;-0,0147181107600198
"119";2006-03-31;2;-0,0439287799182719;0,0847056431299688;0,116184846373302;0,0024426952353017;-0,161503992530023;0,0915792922673656;-0,357683741648107;0,0365588989969675;0,022702337750021
"118";2006-06-30;2;0,0418256754693939;0,0551405168663598;0,0121134055664354;0,409555102530279;0,0948736687138099;0,109560258141978;-0,153398058252427;0,00368159347286779;0,055537217362601
"117";2006-09-29;2;-0,073992673992674;0,153944095860215;0,152797956803291;-0,0173689924010658;-0,105802038348592;-0,14905992154741;-0,0792922673656619;0,0474295574437097;-0,00914705652411838
"116";2006-12-29;2;0,052373417721519;-0,017927123470308;-0,0119229372806445;0,00340429363504455;-0,195070348528121;-0,0295660467334287;0,120818505338078;0,0671354825341401;0,041265583083478
"115";2007-03-30;2;0,0629980454067057;0,0070042926098345;-0,0421752900216529;0,286733440097192;-0,0535518517167427;0,0789516789516791;0,227178917288458;-0,00872973525954508;0,0118966431764794
"114";2007-06-29;2;0,154031117397454;-0,106550862676979;-0,0934340698473523;-0,0516666532551172;0,285199888832313;0,0730226203127372;-0,123803363518758;0,0853359343065398;0,0140032948929161
"113";2007-09-28;2;0,103811741635004;-0,0716532857606289;-0,0594062574700514;-0,0630177824415714;-0,0318686487629788;0,1553480475382;0,014321570943452;0,0363206653630275;0,0536149471974005
"112";2007-12-31;2;0,194092827004219;-0,133478722885528;-0,123032833294972;-0,170307693700928;0,748636989115478;0,175361253979917;0,0892285298398835;-0,0453962864584045;0,0225695661316324
"111";2008-03-31;2;0,123488934350009;-0,0750306062987381;-0,0711282493101264;-0,0633829719886629;-0,0475607516109211;0,0583454886434673;0,349859681945744;-0,0755328756816904;0,0821852080334498
"110";2008-06-30;2;0,150471776195994;-0,0731018782005566;-0,109608005500139;-0,0483195562323254;0,41479256749547;0,378224059854302;0,321948321948322;-0,0744424846019168;-0,00209019508487464
"109";2008-09-30;2;-0,249784172661871;0,378682321153907;0,51345531384094;-0,117252329658398;-0,176030234654854;-0,281142857142857;-0,442971616865124;-0,0439955559510521;-0,105553792446842
"108";2008-12-31;2;-0,285289604909858;0,237615309220084;0,230911713203909;0,378481229221287;-3,47359015808368;-0,556836248012719;-0,244151653670341;-0,191165330035224;-0,00858643201816633
"107";2009-03-31;2;-0,140077821011673;0,0461144717120255;0,0369123285054297;0,117771367234671;-0,40354011202422;0,113452914798206;-0,328352899324084;-0,133023942646122;-0,0516069000071577
"106";2009-06-30;2;0,125760649087221;-0,109516374422842;-0,100109726402522;-0,00348408006482018;-1,25312190513051;0,407370116794201;0,015625;0,11014440945627;0,0590943396226415
"105";2009-09-30;2;0,272765072765073;-0,190830363841909;-0,194501707964632;-0,00967268850750891;-0,00608023025724053;0,0103019029904135;0,26232073011734;0,149790458150823;0,043255184208651
"104";2009-12-31;2;0,123489055864097;-0,0792415485888764;-0,0860927062846823;-0,0233566565406848;0,32530496633606;0,12392012462824;0,151001859120016;0,0736974222324726;-0,0217896174863388
"103";2010-03-31;2;-0,0161868760298537;0,0518873465959715;0,0773684664894346;-0,0590890975664434;0,203437656835198;0,0554435483870968;-0,305635319454415;0,0410987672671305;-0,056630123594721
"102";2010-06-30;2;-0,170541871921182;0,252782435584126;0,269062064120531;-0,0616383960185044;0,22020735310597;-0,0970630372492838;0,193073145515637;-0,0997187893480757;-0,0941524796447076
"101";2010-09-30;2;0,161183038365602;-0,031335179829111;-0,00890567823578903;0,0470640509784146;-0,0955833545487623;0,0573846357265636;-0,161178509532062;0,103747485681429;0,114070926621997
"100";2010-12-31;2;0,219619476268412;-0,0811279901734674;-0,132015040907482;0,124765506858819;-0,11439588688946;0,142678504439165;0,137654958677686;0,0731791194886936;-0,0183365116620214
"99";2011-03-31;2;0,0980457938438311;-0,0614910426516521;-0,0610408206525978;-0,0303238092956684;0,645863570391872;0,167870431166557;-0,0036322360953462;0,0641087764121991;0,0578302450687387
"98";2011-06-30;2;-0,0575160403299724;0,0990425659078393;0,121543788936886;-0,0907530069325427;0,110229276895944;-0,105884557721139;-0,00341763499658249;0,00767955141874056;0,0242972171210623
"97";2011-09-30;2;-0,349704189966772;0,568473421614249;0,608231697727582;-0,123411423486819;-0,204130262112788;-0,169985328023475;-0,161865569272977;-0,120905340114738;-0,0768859467659633
"96";2011-12-30;2;0,128863409770688;-0,0291399539158494;-0,0797648639737413;-0,0357214809304632;0,186626746506986;0,247853535353535;-0,184669939989089;0,119502848796615;-0,0318219167849406
"95";2012-03-30;2;0,108854051667035;-0,0785000041941756;-0,0765924530302683;0,0645350519108997;-0,329688814129521;0,0423960335930385;-0,288725326196052;0,0813975949371234;0,0294730344880796
"94";2012-06-29;2;-0,124950219036241;0,207149120634981;0,159391023558998;0,259781090771844;-0,553324968632371;-0,175305765870705;0,328316086547507;-0,0251248104002108;-0,0506632691298809
"93";2012-09-28;2;-0,0161565593355331;0,0445218212355648;0,0175869912249313;0,134837721965732;-0,49438202247191;0,0850988700564972;0,175637393767705;0,0432481450051979;0,0152364411462857
"92";2012-12-31;2;-0,0921706950387417;0,136552500844128;0,122600474273966;0,0402180656572989;2,71111111111111;-0,00401345048269882;0,0093373493975904;-0,0247813335139274;0,0258942457231725
"91";2013-03-28;2;-0,0170700636942676;0,0345015930914279;0,0381294285696991;-0,00987769625322625;0,0733532934131736;0,0589196253539535;0,200835571471203;0,112514060441967;-0,0283483665580231
"90";2013-06-28;2;0,0864437532400208;-0,0503904331296067;-0,0524900667911069;0,000756164018383725;0,443514644351464;-0,00689087730124449;-0,114065606361829;0,0227087211750971;0,0148997581714642
"89";2013-09-30;2;0,0156268638912084;-0,0974386090818588;-0,0432843714393945;-0,151556520892777;-0,704347826086957;0,0597555923777961;-0,00140252454417949;0,0147602886730697;0,039738662567256
"88";2013-12-31;2;0,00939628846605587;0,0345495579376489;0,0850284293122711;-0,170502126786032;-0,431372549019608;-0,0382097136714551;0,188202247191011;0,095639230730082;0,0159680638722555
