Date;Company;Stock;Assets to Market Cap;BV Equity to Market Cap;Debt to Equity;Net Income;Oil;Gas;Market;EURUSD;GBPUSD;CNYUSD;JPYUSD;RUBUSD;INRUSD;BRLUSD
30.06.2010;1;-0,147954613;0,298376629;0,33775544;0,750112063;0,2;-0,097063037;0,193073146;-0,100968789;-0,09415248;-0,015740253;0,006621612;0,05682243;-0,058286724;-0,034923339;-0,015111111
31.03.2010;1;-0,017744537;0,06572768;0,044536033;-0,035152214;0,041322314;0,055443548;-0,305635319;0,039518767;-0,056630124;-0,060977118;0,000136547;-0,004928857;0,020426555;0,037826269;-0,019693273
31.12.2009;1;-0,006121557;0,028112401;0,040042475;-0,028285918;0,279069767;0,123920125;0,151001859;0,071947422;-0,021789617;0,011763234;-0,000204778;-0,035605381;-0,00060042;0,033864063;0,013960064
30.09.2009;1;-0,018595337;0,052945863;0,040447598;0,026679451;0,197468354;0,010301903;0,26232073;0,148240458;0,043255184;-0,028922105;0,00068306;0,074491664;0,037694704;-0,00411976;0,105057606
30.06.2009;1;0,026578561;-0,001244682;-0,012889801;0,009644473;-0,131868132;0,407370117;0,015625;0,109614409;0,05909434;0,149060951;0,000410004;0,027019002;0,089983022;0,058999594;0,19009993
31.03.2009;1;-0,146937242;0,16615997;0,132807493;0,030437548;-0,418158568;0,113452915;-0,328352899;-0,134153943;-0,0516069;-0,018502022;-0,001432958;-0,083204791;-0,134078212;-0,040311587;-0,004165702
31.12.2008;1;0,027942313;-0,114809241;-0,067104607;-0,021092463;-0,472690492;-0,556836248;-0,244151654;-0,19304533;-0,008586432;-0,180398764;0,003698377;0,169460951;-0,127725058;-0,035137166;-0,176952381
30.09.2008;1;-0,11880177;0,112906748;0,162958136;0,061163426;0,269691781;-0,281142857;-0,442971617;-0,046055556;-0,105553792;-0,106309291;0,000753941;0,000955921;-0,085814771;-0,082492889;-0,157844081
30.06.2008;1;0,041972097;0,008510506;-0,010463068;-0,049902779;0,072543618;0,37822406;0,321948322;-0,075252485;-0,002090195;0,004335333;0,023069911;-0,06140963;0,002114662;-0,069314079;0,097148891
31.03.2008;1;-0,097235564;0,20360988;0,102458084;0,070677524;-0,066037736;0,058345489;0,349859682;-0,084632876;0,082185208;-0,000654912;0,04163319;0,121032633;0,048534122;-0,017498227;0,008519702
31.12.2007;1;0,012208297;0,025778087;0,065722455;0,001134445;0,239107333;0,175361254;0,08922853;-0,062756286;0,022569566;-0,030430323;0,027698544;0,027324914;0,008697813;0,008986798;0,032624633
28.09.2007;1;0,103481164;-0,046378595;-0,062193956;0,003441521;-0,082846004;0,155348048;0,014321571;0,023110665;0,053614947;0,019216409;0,014623001;0,072792216;0,03631213;0,02377463;0,052469136
29.06.2007;1;0,111729622;-0,06586773;-0,068455962;-0,016340508;0,105603448;0,07302262;-0,123803364;0,052915934;0,014003295;0,020784633;0,014526348;-0,043360434;0,009095634;0,069022543;0,06732551
30.03.2007;1;-0,015398669;0,053153246;0,001884849;0,082509972;-0,094634146;0,078951679;0,227178917;-0,046739735;0,011896643;0,00459465;0,01109375;0,010477438;0,013164824;0,016950653;0,038708298
29.12.2006;1;0,142026826;-0,128251922;-0,100555316;-0,036895761;-0,022878932;-0,029566047;0,120818505;0,019065483;0,041265583;0,046311629;0,011697755;-0,007445048;0,017684887;0,037800845;0,016963897
29.09.2006;1;0,093724531;-0,055591875;-0,061303188;0,020459897;0,012548263;-0,149059922;-0,079292267;-0,002900443;-0,009147057;0,012876698;0,011350919;-0,031696991;0,001879195;0,002717266;-0,004761905
30.06.2006;1;0,008051265;0,032939889;0,039165589;0,015601919;0,233333333;0,109560258;-0,153398058;-0,046428407;0,055537217;0,063953488;0,002966407;0,029207396;0,031570202;-0,03114542;0,000433088
31.03.2006;1;0,083496528;-0,029969027;-0,082751326;0,020384433;-0,215686275;0,091579292;-0,357683742;-0,012211101;0,022702338;0,008241439;0,006698951;-0,00035319;0,038837745;0,009322645;0,079728782
30.12.2005;1;-0,115989928;0,140112649;0,220278308;-0,111296804;0,079637097;-0,078502415;-0,193664248;-0,03573069;-0,014718111;-0,023408717;0,0027517;-0,036087154;-0,007707679;-0,022711268;-0,046164139
30.09.2005;1;0,105620324;-0,047605582;-0,054641285;-0,097653912;0,298429319;0,172389381;0,994126916;-0,017483055;-0,006772382;-0,015182808;0,023101764;-0,022518026;0,002862869;-0,011012928;0,045952881
30.06.2005;1;-0,035738255;0,049965;0,056097779;0,08217062;-0,027989822;0,019855596;-0,087808702;-0,062571724;-0,066029003;-0,052367099;-0,000413839;-0,034072645;-0,026205743;0,005162984;0,152419355
31.03.2005;1;0,162699961;-0,108610607;-0,15161268;0,023198899;-0,066508314;0,275028769;0,244592617;-0,061327222;-0,043529585;-0,014440621;0;-0,042179803;-0,005268996;-0,006261142;-0,013000796
31.12.2004;1;0,060624871;-0,010090256;0,052459983;-0,259313809;0,482394366;-0,124697824;-0,095069904;0,038504402;0,089900289;0,058609272;0;0,072301089;0,053769725;0,057376672;0,078089245
30.09.2004;1;0,088268408;-0,040395869;-0,05449547;0,0078406;-0,018998273;0,339811066;0,103980504;-0,061758683;0,019344262;-0,00461437;0;-0,011638025;-0,005232558;4,60E-05;0,078014184
30.06.2004;1;0,067804761;-0,054415595;-0,039488572;-0,033493967;0,064338235;0,036073826;0,037417832;-0,014660611;-0,009418642;-0,013974651;8,28E-05;-0,041392973;-0,01994302;-0,054347826;-0,061088593
31.03.2004;1;0,014390244;0,023680388;-0,027120603;0,062829886;-0,181954887;0,099630996;-0,04136371;-0,026254203;-0,022151647;0,033822377;-8,28E-05;0,028304921;0,026315789;0,050228311;-0,001734104
31.12.2003;1;0,120218579;-0,0625249;0,000483907;-0,109086951;0,821917808;0,11369863;0,28136646;0,114439986;0,080466672;0,074617884;8,28E-05;0,040031222;0,049079755;0,00228833;0,003480278
30.09.2003;1;0,019214703;-0,001200063;0,00167787;-0,064587338;-0,12470024;-0,032792315;-0,107373868;0,022802144;0,012595552;0,004351505;8,28E-05;0,074269286;-0,009118541;0,035545024;-0,020454545
30.06.2003;1;0,027467811;-0,007040891;0,014063891;-0,083556664;-0,407670455;-0,027384021;0,069367589;0,115066016;0,054695373;0,045428698;-8,28E-05;-0,013938105;0,031347962;0,002375297;0,180415828
31.03.2003;1;0,000286205;0,067514838;0,031573903;-0,035767243;0,721271394;-0,005128205;0,056588014;-0,051328286;0,040316432;-0,016956522;0;0,005941065;0,019169329;0,007177033;0,055575221
31.12.2002;1;0,095297806;-0,063601962;-0,050214405;-0,046551689;0,549242424;0,024630542;0,157322378;0,090239593;0,063450233;0,026523846;0;0,024467438;-0,008238276;0,011127238;0,056469708
30.09.2002;1;-0,220430108;0,298880257;0,28075711;-0,03215543;0;0,133655994;0,275192604;-0,189782337;-0,004942007;0,022758396;0;-0,017696999;-0,006610009;0,010757946;-0,246548323
28.06.2002;1;-0,066392882;0,121967274;0,115945947;0,036324713;0,263157895;0,020904599;-0,011574779;-0,123511581;0,137432603;0,075461112;0;0,11003451;-0,008426966;-0,001952172;-0,17484306
28.03.2002;1;0,115267176;-0,109084427;-0,14472416;0,021912238;-0,220149254;0,326108871;0,277431907;0,022641952;-0,020011242;-0,01973051;-8,28E-05;-0,0080316;-0,022574741;-0,011100386;-0,006238447
31.12.2001;1;-0,002538071;-0,022744579;0,039091942;-0,057326446;-0,157232704;-0,153222364;0,145276292;0,11583517;-0,024028966;-0,013429192;8,28E-05;-0,091941655;-0,034177961;-0,008137865;0,156291745
28.09.2001;1;-0,097882084;0,109535447;0,120622735;-0,015594809;-0,286995516;-0,107428571;-0,275193798;-0,175337794;0,073498233;0,041757931;-8,28E-05;0,042762748;-0,010495627;-0,017403575;-0,131352982
29.06.2001;1;0,078395062;-0,070972734;-0,049759855;-0,14163725;-0,108;-0,001521491;-0,383880597;0,045877228;-0,031595757;-0,000564932;0,000165563;0,013264275;-0,0135174;-0,008857809;-0,073532574
30.03.2001;1;-0,068297261;0,076420778;0,047401754;-0,017598133;-0,042145594;-0,019029851;-0,485933504;-0,107893056;-0,070011669;-0,051507033;-8,28E-05;-0,094382794;-0,0208392;0,001868286;-0,093018721
29.12.2000;1;-0,024330682;0,033378926;0,116894248;-0,131133271;0,162583519;-0,130998703;0,884882376;-0,023797722;0,067852288;0,011928968;0,000331208;-0,05472045;-0,013337038;-0,014726185;-0,054397935
29.09.2000;1;0,135103185;-0,107194261;-0,101534917;-0,0431199;-0,008830022;-0,051076923;0,158623771;-0,023428344;-0,073175853;-0,025559738;-0,000165577;-0,020029674;0,010387423;-0,029043789;-0,023938085
30.06.2000;1;0,006410256;0,016284743;0,02867927;-0,08208463;0,301724138;0,208178439;0,519864177;-0,10235167;-0,003139717;-0,048394193;0;-0,030016447;0,020922901;-0,023986044;-0,035416667
31.03.2000;1;-0,031808805;0,02246999;-0,007529689;-0,157400492;-0,168458781;0,05078125;0,264491198;-0,112119051;-0,050387597;-0,016747003;8,28E-05;-0,002767811;-0,038578121;-0,00130662;0,036157582
31.12.1999;1;0,060034211;0,0084927;0,009129666;0,339511353;0,912705667;0,044471644;-0,151239067;0,053694158;-0,058217896;-0,01766527;-0,000165563;0,037214248;-0,08404846;0,001745201;0,077116838
30.09.1999;1;-0,01458671;0,050033021;0,038707368;-0,025248184;0,11975435;0,270606532;0,14619883;-0,116486044;0,032170805;0,044048675;8,28E-05;0,138895616;-0,038816109;-0,005639913;-0,05992714
30.06.1999;1;0,093001108;-0,080088227;-0,088850423;0,10766868;0,31671159;0,150954654;0,189269747;0,06777361;-0,038189928;-0,020729891;0,000165604;-0,018423868;0,025373134;-0,021646859;-0,057025077
31.03.1999;1;-0,035041368;-0,038825842;-0,034573259;-0,245237819;-0,541125541;0,390871369;0,03496144;0,017354468;-0,082992502;-0,02939759;-8,28E-05;-0,041690398;-0,170963085;0,001274968;-0,296520058
31.12.1998;1;0,03539823;-0,006440788;0,017333556;0,189154667;1,31;-0,253407683;-0,200575421;0,122919533;0,002562788;-0,022897169;-0,000165563;0,198007642;-0,228480509;-0,000849257;-0,01885003
30.09.1998;1;-0,010507881;0,035469833;0,025923063;-0,005028755;-0,135802469;0,138222849;-0,014580802;-0,168676358;0,078794581;0,018586246;0,000248406;0,016930336;-0,610449981;-0,000848536;-0,024517174
30.06.1998;1;0,055452865;-0,066673191;-0,057713927;-0,026563008;-0,10989011;-0,091607944;-0,021015067;-0,027223016;0,024742657;-0,002750374;-8,28E-05;-0,041117764;-0,014837882;-0,069115324;-0,016827743
